,Peak Frequency,Lower Frequency Bound,Upper Frequency Bound,Frequency Span,Peak Time,Event Onset Time,Event Offset Time,Event Duration,Peak Power,Normalized Peak Power,Trial,Recording Time,Reaction Time,Reach Time,Grip Time,layout,position
0,4,3,5,2,1.3566783391695847,1.0535267633816907,1.729864932466233,0.6763382027999999,3844.3133504167326,7.429515725296253,0,26.188833333333335,0.5250999999999983,0.4341333333333317,0.47856666666666925,1,4
1,7,6,9,3,0.913456728364182,0.7333666833416708,1.1165582791395696,0.3831916149,1969.4633587038734,4.07166365757215,0,26.188833333333335,0.5250999999999983,0.4341333333333317,0.47856666666666925,1,4
2,8,6,14,8,1.2846423211605802,0.7863931965982991,1.4177088544272134,0.6313156892999999,2486.2858510674246,4.94839311591255,0,26.188833333333335,0.5250999999999983,0.4341333333333317,0.47856666666666925,1,4
3,9,7,11,4,0.11605802901450725,0.0,0.27813906953476736,0.32616309779999997,3227.5523466403556,6.188946449281112,0,26.188833333333335,0.5250999999999983,0.4341333333333317,0.47856666666666925,1,4
4,11,7,20,13,1.342671335667834,1.2566283141570784,1.4307153576788394,0.17408705219999998,2996.371421135963,5.34223457458452,0,26.188833333333335,0.5250999999999983,0.4341333333333317,0.47856666666666925,1,4
5,3,1,4,4,1.585792896448224,0.7063531765882941,1.9649824912456226,1.2586293774,2147.7720512250926,4.078685080147757,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
6,3,1,4,4,1.5877938969484742,0.7063531765882941,1.9649824912456226,1.2586293774,2147.781937163718,4.078703853848789,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
7,6,4,8,4,0.5622811405702851,0.35517758879439715,0.751375687843922,0.39619811879999994,3569.8514261027763,7.759406002327325,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
8,6,1,7,4,1.539769884942471,1.3086543271635818,1.7518759379689843,0.44322163289999994,1580.9541187515076,3.43635166123336,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
9,6,1,7,4,1.5417708854427212,1.3086543271635818,1.7518759379689843,0.44322163289999994,1580.9572731651565,3.436358517646493,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
10,9,5,12,7,0.7353676838419209,0.6193096548274136,0.8454227113556778,0.22611306779999998,2996.7332687102653,5.74634265564512,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
11,12,10,14,4,1.1665832916458228,1.0265132566283142,1.3016508254127062,0.2751375825,2654.091833247624,4.479969164084861,1,38.91063333333334,0.43713333333332827,0.32713333333333594,0.5637333333333316,4,4
12,2,1,3,4,0.8604302151075537,0.2131065532766383,1.5247623811905953,1.3116558933,1658.6088794076115,3.75797289780762,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
13,4,3,5,2,1.1655827913956978,0.8534267133566783,1.5137568784392195,0.6603301979999999,5201.370818928032,10.052163486655894,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
14,6,4,8,4,0.11805902951475737,0.0,0.2641320660330165,0.29414708819999996,2085.516436638503,4.5330650564557144,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
15,6,1,8,7,1.1425712856428214,0.9784892446223111,1.343671835917959,0.3651826095,2747.1415806113296,5.971169195999148,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
16,6,1,8,7,1.1445722861430714,0.9784892446223111,1.343671835917959,0.3651826095,2747.1972233773,5.971290140755868,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
17,7,4,9,5,0.24312156078039018,0.0400200100050025,0.5142571285642821,0.47423714219999996,2236.5325171074064,4.623801772518185,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
18,7,1,8,7,1.0435217608804401,0.8384192096048023,1.5467733866933466,0.7083542124,2566.21193161163,5.3053801754644185,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
19,7,5,11,6,1.4347173586793396,0.7833916958479239,1.6138069034517257,0.830415249,1689.4386811958025,3.492741334598174,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
20,8,6,20,14,0.3621810905452726,0.2161080540270135,0.5032516258129064,0.28714358609999996,2833.412724310413,5.639271129462919,2,51.314433333333334,0.5777333333333345,0.5610999999999962,0.5480666666666707,2,1
